object_id,complexity_level,param_file,stl_file,num_extrusions,min_extrude,max_extrude,extrusion_range,min_rotation,max_rotation,rotation_range,random_seed,complexity_level_normalized,num_extrusions_normalized,max_extrude_normalized,extrusion_range_normalized,max_rotation_normalized,rotation_range_normalized
stimulus_0,0,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_1_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.05_rot30_seed1259.stl,1,0.1,0.15000000000000002,0.05000000000000002,0,30,30,1259,0.0,0.0,0.0,0.0,0.0,0.0
stimulus_1,1,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_2_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.05_rot30_seed3348.stl,1,0.1,0.15000000000000002,0.05000000000000002,0,30,30,3348,0.0018552875695732839,0.0,0.0,0.0,0.0,0.0
stimulus_2,2,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_3_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.05_rot30_seed1730.stl,1,0.1,0.15000000000000002,0.05000000000000002,0,30,30,1730,0.0037105751391465678,0.0,0.0,0.0,0.0,0.0
stimulus_3,3,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_4_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.05_rot45_seed1259.stl,1,0.1,0.15000000000000002,0.05000000000000002,0,45,45,1259,0.0055658627087198514,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456
stimulus_4,4,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_5_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.05_rot45_seed3348.stl,1,0.1,0.15000000000000002,0.05000000000000002,0,45,45,3348,0.0074211502782931356,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456
stimulus_5,5,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_6_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.05_rot45_seed1730.stl,1,0.1,0.15000000000000002,0.05000000000000002,0,45,45,1730,0.00927643784786642,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456
stimulus_6,6,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_7_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.10_rot30_seed1259.stl,1,0.1,0.2,0.1,0,30,30,1259,0.011131725417439703,0.0,0.14285714285714282,0.14285714285714282,0.0,0.0
stimulus_7,7,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_8_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.10_rot30_seed3348.stl,1,0.1,0.2,0.1,0,30,30,3348,0.012987012987012988,0.0,0.14285714285714282,0.14285714285714282,0.0,0.0
stimulus_8,8,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_9_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.10_rot30_seed1730.stl,1,0.1,0.2,0.1,0,30,30,1730,0.014842300556586271,0.0,0.14285714285714282,0.14285714285714282,0.0,0.0
stimulus_9,9,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_10_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.10_rot45_seed1259.stl,1,0.1,0.2,0.1,0,45,45,1259,0.016697588126159554,0.0,0.14285714285714282,0.14285714285714282,0.045454545454545456,0.045454545454545456
stimulus_10,10,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_11_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.10_rot45_seed3348.stl,1,0.1,0.2,0.1,0,45,45,3348,0.01855287569573284,0.0,0.14285714285714282,0.14285714285714282,0.045454545454545456,0.045454545454545456
stimulus_11,11,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_12_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.10_rot45_seed1730.stl,1,0.1,0.2,0.1,0,45,45,1730,0.02040816326530612,0.0,0.14285714285714282,0.14285714285714282,0.045454545454545456,0.045454545454545456
stimulus_12,12,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_13_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.15_rot30_seed1259.stl,1,0.1,0.25,0.15,0,30,30,1259,0.022263450834879406,0.0,0.28571428571428564,0.28571428571428564,0.0,0.0
stimulus_13,13,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_14_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.15_rot30_seed3348.stl,1,0.1,0.25,0.15,0,30,30,3348,0.02411873840445269,0.0,0.28571428571428564,0.28571428571428564,0.0,0.0
stimulus_14,14,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_15_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.15_rot30_seed1730.stl,1,0.1,0.25,0.15,0,30,30,1730,0.025974025974025976,0.0,0.28571428571428564,0.28571428571428564,0.0,0.0
stimulus_15,15,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_16_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.15_rot45_seed1259.stl,1,0.1,0.25,0.15,0,45,45,1259,0.027829313543599257,0.0,0.28571428571428564,0.28571428571428564,0.045454545454545456,0.045454545454545456
stimulus_16,16,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_17_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.15_rot45_seed3348.stl,1,0.1,0.25,0.15,0,45,45,3348,0.029684601113172542,0.0,0.28571428571428564,0.28571428571428564,0.045454545454545456,0.045454545454545456
stimulus_17,17,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_18_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.15_rot45_seed1730.stl,1,0.1,0.25,0.15,0,45,45,1730,0.03153988868274583,0.0,0.28571428571428564,0.28571428571428564,0.045454545454545456,0.045454545454545456
stimulus_18,18,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_19_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.20_rot30_seed1259.stl,1,0.1,0.30000000000000004,0.20000000000000004,0,30,30,1259,0.03339517625231911,0.0,0.42857142857142866,0.42857142857142866,0.0,0.0
stimulus_19,19,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_20_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.20_rot30_seed3348.stl,1,0.1,0.30000000000000004,0.20000000000000004,0,30,30,3348,0.03525046382189239,0.0,0.42857142857142866,0.42857142857142866,0.0,0.0
stimulus_20,20,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_21_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.20_rot30_seed1730.stl,1,0.1,0.30000000000000004,0.20000000000000004,0,30,30,1730,0.03710575139146568,0.0,0.42857142857142866,0.42857142857142866,0.0,0.0
stimulus_21,21,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_22_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.20_rot45_seed1259.stl,1,0.1,0.30000000000000004,0.20000000000000004,0,45,45,1259,0.03896103896103896,0.0,0.42857142857142866,0.42857142857142866,0.045454545454545456,0.045454545454545456
stimulus_22,22,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_23_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.20_rot45_seed3348.stl,1,0.1,0.30000000000000004,0.20000000000000004,0,45,45,3348,0.04081632653061224,0.0,0.42857142857142866,0.42857142857142866,0.045454545454545456,0.045454545454545456
stimulus_23,23,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_24_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.20_rot45_seed1730.stl,1,0.1,0.30000000000000004,0.20000000000000004,0,45,45,1730,0.04267161410018553,0.0,0.42857142857142866,0.42857142857142866,0.045454545454545456,0.045454545454545456
stimulus_24,24,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_25_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.30_rot30_seed1259.stl,1,0.1,0.4,0.30000000000000004,0,30,30,1259,0.04452690166975881,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0
stimulus_25,25,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_26_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.30_rot30_seed3348.stl,1,0.1,0.4,0.30000000000000004,0,30,30,3348,0.04638218923933209,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0
stimulus_26,26,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_27_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.30_rot30_seed1730.stl,1,0.1,0.4,0.30000000000000004,0,30,30,1730,0.04823747680890538,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0
stimulus_27,27,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_28_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.30_rot45_seed1259.stl,1,0.1,0.4,0.30000000000000004,0,45,45,1259,0.05009276437847866,0.0,0.7142857142857143,0.7142857142857143,0.045454545454545456,0.045454545454545456
stimulus_28,28,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_29_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.30_rot45_seed3348.stl,1,0.1,0.4,0.30000000000000004,0,45,45,3348,0.05194805194805195,0.0,0.7142857142857143,0.7142857142857143,0.045454545454545456,0.045454545454545456
stimulus_29,29,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_30_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.30_rot45_seed1730.stl,1,0.1,0.4,0.30000000000000004,0,45,45,1730,0.05380333951762523,0.0,0.7142857142857143,0.7142857142857143,0.045454545454545456,0.045454545454545456
stimulus_30,30,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_31_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.40_rot30_seed1259.stl,1,0.1,0.5,0.4,0,30,30,1259,0.055658627087198514,0.0,1.0,1.0,0.0,0.0
stimulus_31,31,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_32_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.40_rot30_seed3348.stl,1,0.1,0.5,0.4,0,30,30,3348,0.0575139146567718,0.0,1.0,1.0,0.0,0.0
stimulus_32,32,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_33_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.40_rot30_seed1730.stl,1,0.1,0.5,0.4,0,30,30,1730,0.059369202226345084,0.0,1.0,1.0,0.0,0.0
stimulus_33,33,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_34_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.40_rot45_seed1259.stl,1,0.1,0.5,0.4,0,45,45,1259,0.061224489795918366,0.0,1.0,1.0,0.045454545454545456,0.045454545454545456
stimulus_34,34,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_35_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.40_rot45_seed3348.stl,1,0.1,0.5,0.4,0,45,45,3348,0.06307977736549165,0.0,1.0,1.0,0.045454545454545456,0.045454545454545456
stimulus_35,35,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_36_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext1_extrange0.40_rot45_seed1730.stl,1,0.1,0.5,0.4,0,45,45,1730,0.06493506493506493,0.0,1.0,1.0,0.045454545454545456,0.045454545454545456
stimulus_36,36,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_37_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.05_rot30_seed1259.stl,2,0.1,0.15000000000000002,0.05000000000000002,0,30,30,1259,0.06679035250463822,0.1111111111111111,0.0,0.0,0.0,0.0
stimulus_37,37,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_38_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.05_rot30_seed3348.stl,2,0.1,0.15000000000000002,0.05000000000000002,0,30,30,3348,0.0686456400742115,0.1111111111111111,0.0,0.0,0.0,0.0
stimulus_38,38,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_39_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.05_rot30_seed1730.stl,2,0.1,0.15000000000000002,0.05000000000000002,0,30,30,1730,0.07050092764378478,0.1111111111111111,0.0,0.0,0.0,0.0
stimulus_39,39,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_40_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.05_rot45_seed1259.stl,2,0.1,0.15000000000000002,0.05000000000000002,0,45,45,1259,0.07235621521335807,0.1111111111111111,0.0,0.0,0.045454545454545456,0.045454545454545456
stimulus_40,40,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_41_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.05_rot45_seed3348.stl,2,0.1,0.15000000000000002,0.05000000000000002,0,45,45,3348,0.07421150278293136,0.1111111111111111,0.0,0.0,0.045454545454545456,0.045454545454545456
stimulus_41,41,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_42_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.05_rot45_seed1730.stl,2,0.1,0.15000000000000002,0.05000000000000002,0,45,45,1730,0.07606679035250463,0.1111111111111111,0.0,0.0,0.045454545454545456,0.045454545454545456
stimulus_42,42,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_43_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.10_rot30_seed1259.stl,2,0.1,0.2,0.1,0,30,30,1259,0.07792207792207792,0.1111111111111111,0.14285714285714282,0.14285714285714282,0.0,0.0
stimulus_43,43,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_44_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.10_rot30_seed3348.stl,2,0.1,0.2,0.1,0,30,30,3348,0.07977736549165121,0.1111111111111111,0.14285714285714282,0.14285714285714282,0.0,0.0
stimulus_44,44,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_45_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.10_rot30_seed1730.stl,2,0.1,0.2,0.1,0,30,30,1730,0.08163265306122448,0.1111111111111111,0.14285714285714282,0.14285714285714282,0.0,0.0
stimulus_45,45,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_46_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.10_rot45_seed1259.stl,2,0.1,0.2,0.1,0,45,45,1259,0.08348794063079777,0.1111111111111111,0.14285714285714282,0.14285714285714282,0.045454545454545456,0.045454545454545456
stimulus_46,46,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_47_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.10_rot45_seed3348.stl,2,0.1,0.2,0.1,0,45,45,3348,0.08534322820037106,0.1111111111111111,0.14285714285714282,0.14285714285714282,0.045454545454545456,0.045454545454545456
stimulus_47,47,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_48_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.10_rot45_seed1730.stl,2,0.1,0.2,0.1,0,45,45,1730,0.08719851576994433,0.1111111111111111,0.14285714285714282,0.14285714285714282,0.045454545454545456,0.045454545454545456
stimulus_48,48,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_49_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.15_rot30_seed1259.stl,2,0.1,0.25,0.15,0,30,30,1259,0.08905380333951762,0.1111111111111111,0.28571428571428564,0.28571428571428564,0.0,0.0
stimulus_49,49,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_50_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.15_rot30_seed3348.stl,2,0.1,0.25,0.15,0,30,30,3348,0.09090909090909091,0.1111111111111111,0.28571428571428564,0.28571428571428564,0.0,0.0
stimulus_50,50,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_51_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.15_rot30_seed1730.stl,2,0.1,0.25,0.15,0,30,30,1730,0.09276437847866419,0.1111111111111111,0.28571428571428564,0.28571428571428564,0.0,0.0
stimulus_51,51,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_52_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.15_rot45_seed1259.stl,2,0.1,0.25,0.15,0,45,45,1259,0.09461966604823747,0.1111111111111111,0.28571428571428564,0.28571428571428564,0.045454545454545456,0.045454545454545456
stimulus_52,52,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_53_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.15_rot45_seed3348.stl,2,0.1,0.25,0.15,0,45,45,3348,0.09647495361781076,0.1111111111111111,0.28571428571428564,0.28571428571428564,0.045454545454545456,0.045454545454545456
stimulus_53,53,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_54_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.15_rot45_seed1730.stl,2,0.1,0.25,0.15,0,45,45,1730,0.09833024118738404,0.1111111111111111,0.28571428571428564,0.28571428571428564,0.045454545454545456,0.045454545454545456
stimulus_54,54,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_55_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.20_rot30_seed1259.stl,2,0.1,0.30000000000000004,0.20000000000000004,0,30,30,1259,0.10018552875695733,0.1111111111111111,0.42857142857142866,0.42857142857142866,0.0,0.0
stimulus_55,55,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_56_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.20_rot30_seed3348.stl,2,0.1,0.30000000000000004,0.20000000000000004,0,30,30,3348,0.10204081632653061,0.1111111111111111,0.42857142857142866,0.42857142857142866,0.0,0.0
stimulus_56,56,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_57_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.20_rot30_seed1730.stl,2,0.1,0.30000000000000004,0.20000000000000004,0,30,30,1730,0.1038961038961039,0.1111111111111111,0.42857142857142866,0.42857142857142866,0.0,0.0
stimulus_57,57,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_58_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.20_rot45_seed1259.stl,2,0.1,0.30000000000000004,0.20000000000000004,0,45,45,1259,0.10575139146567718,0.1111111111111111,0.42857142857142866,0.42857142857142866,0.045454545454545456,0.045454545454545456
stimulus_58,58,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_59_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.20_rot45_seed3348.stl,2,0.1,0.30000000000000004,0.20000000000000004,0,45,45,3348,0.10760667903525047,0.1111111111111111,0.42857142857142866,0.42857142857142866,0.045454545454545456,0.045454545454545456
stimulus_59,59,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_60_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.20_rot45_seed1730.stl,2,0.1,0.30000000000000004,0.20000000000000004,0,45,45,1730,0.10946196660482375,0.1111111111111111,0.42857142857142866,0.42857142857142866,0.045454545454545456,0.045454545454545456
stimulus_60,60,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_61_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.30_rot30_seed1259.stl,2,0.1,0.4,0.30000000000000004,0,30,30,1259,0.11131725417439703,0.1111111111111111,0.7142857142857143,0.7142857142857143,0.0,0.0
stimulus_61,61,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_62_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.30_rot30_seed3348.stl,2,0.1,0.4,0.30000000000000004,0,30,30,3348,0.11317254174397032,0.1111111111111111,0.7142857142857143,0.7142857142857143,0.0,0.0
stimulus_62,62,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_63_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.30_rot30_seed1730.stl,2,0.1,0.4,0.30000000000000004,0,30,30,1730,0.1150278293135436,0.1111111111111111,0.7142857142857143,0.7142857142857143,0.0,0.0
stimulus_63,63,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_64_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.30_rot45_seed1259.stl,2,0.1,0.4,0.30000000000000004,0,45,45,1259,0.11688311688311688,0.1111111111111111,0.7142857142857143,0.7142857142857143,0.045454545454545456,0.045454545454545456
stimulus_64,64,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_65_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.30_rot45_seed3348.stl,2,0.1,0.4,0.30000000000000004,0,45,45,3348,0.11873840445269017,0.1111111111111111,0.7142857142857143,0.7142857142857143,0.045454545454545456,0.045454545454545456
stimulus_65,65,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_66_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.30_rot45_seed1730.stl,2,0.1,0.4,0.30000000000000004,0,45,45,1730,0.12059369202226346,0.1111111111111111,0.7142857142857143,0.7142857142857143,0.045454545454545456,0.045454545454545456
stimulus_66,66,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_67_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.40_rot30_seed1259.stl,2,0.1,0.5,0.4,0,30,30,1259,0.12244897959183673,0.1111111111111111,1.0,1.0,0.0,0.0
stimulus_67,67,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_68_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.40_rot30_seed3348.stl,2,0.1,0.5,0.4,0,30,30,3348,0.12430426716141002,0.1111111111111111,1.0,1.0,0.0,0.0
stimulus_68,68,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_69_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.40_rot30_seed1730.stl,2,0.1,0.5,0.4,0,30,30,1730,0.1261595547309833,0.1111111111111111,1.0,1.0,0.0,0.0
stimulus_69,69,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_70_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.40_rot45_seed1259.stl,2,0.1,0.5,0.4,0,45,45,1259,0.1280148423005566,0.1111111111111111,1.0,1.0,0.045454545454545456,0.045454545454545456
stimulus_70,70,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_71_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.40_rot45_seed3348.stl,2,0.1,0.5,0.4,0,45,45,3348,0.12987012987012986,0.1111111111111111,1.0,1.0,0.045454545454545456,0.045454545454545456
stimulus_71,71,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_72_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext2_extrange0.40_rot45_seed1730.stl,2,0.1,0.5,0.4,0,45,45,1730,0.13172541743970315,0.1111111111111111,1.0,1.0,0.045454545454545456,0.045454545454545456
stimulus_72,72,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_73_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext3_extrange0.05_rot30_seed1259.stl,3,0.1,0.15000000000000002,0.05000000000000002,0,30,30,1259,0.13358070500927643,0.2222222222222222,0.0,0.0,0.0,0.0
